Seq,Phylum,Class,Order,Family,Genus,Lineage
DH_8142,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_8149,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8163,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8182,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8187,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8188,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8190,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8192,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8195,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23,Woesearchaeales
DH_8197,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8198,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8201,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8202,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_8208,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8210,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8225,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8229,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8230,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8286,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8301,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8302,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8306,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8308,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8313,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8315,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8318,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8322,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_8335,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8339,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8341,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8344,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8349,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8353,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8356,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8365,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8407,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8408,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_8412,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8416,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8469,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8472,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8481,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8498,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8510,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8523,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8538,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8544,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23,Woesearchaeales
DH_8574,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8579,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_8587,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8600,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8606,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8614,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8629,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8635,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8636,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8646,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8652,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8655,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8663,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8667,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8668,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8669,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8675,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8677,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8681,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8684,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8702,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8726,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011,Woesearchaeales
DH_8760,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8764,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8767,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8781,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_8782,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8790,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8794,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8796,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8802,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8808,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8812,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8825,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8830,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8833,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8838,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8848,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8855,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8866,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8867,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8870,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8873,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23,Woesearchaeales
DH_8907,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_8910,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8920,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_8924,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8945,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_8947,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8949,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_8950,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8969,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8975,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_8982,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_8997,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_9010,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9011,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_9026,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9076,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9092,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9096,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_9103,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9105,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9110,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9116,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_9120,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9132,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_9152,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9155,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9171,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_9192,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_9241,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_9244,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9276,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_9280,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9290,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_9292,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9296,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_9303,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9306,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_9309,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9310,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_9316,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9319,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9324,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9335,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9341,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9344,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9351,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9362,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9371,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9379,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9385,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9392,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9398,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9400,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9403,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9408,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9414,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9424,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9430,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9434,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9441,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9450,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_9453,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_9458,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_9464,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_9468,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_9471,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9477,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9479,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_9483,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9510,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9538,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9576,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9631,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_9702,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_9712,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9723,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9726,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9735,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9746,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9754,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9757,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9767,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9777,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9778,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9797,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_9821,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9829,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9830,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9831,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9841,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_9846,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_9881,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9888,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9889,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9899,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9901,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9909,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_9922,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9924,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9925,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9928,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9930,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_9933,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9938,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9949,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_9954,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_9958,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_9960,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_10001,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10007,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23,Woesearchaeales
DH_10017,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10020,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10025,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10051,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10061,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10083,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10093,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_10137,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10139,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_10152,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10188,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10192,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_10195,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10200,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10217,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23,Woesearchaeales
DH_10223,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10255,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10259,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10278,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_10280,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_10293,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10297,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10313,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10315,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10324,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_10333,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_10338,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_10342,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_10346,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_10359,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10360,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_10362,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10363,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10365,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10370,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
DH_10380,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10382,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_10390,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10399,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10408,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_10410,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10423,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10424,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10426,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_10430,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_10431,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10451,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10454,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10465,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10471,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10474,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5,Woesearchaeales
DH_10480,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,Woesearchaeales
DH_10488,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15,Woesearchaeales
